name,definition,type,group,examples,hashtags,story,synonims
Манагер,"менеджер — руководитель среднего звена, мелкий начальник.","-а, м. ",(офисный планктон),"Манагер сказал что цена не окончательная.  • А точнее манагер не хотел выразить мысль?  • Мой манагер отказался от коментариев по неперечислению в моих денег.  • При подборе дополнительного оборудования соглашайтесь на все, что вам предложит манагер по продажам.  • Понимает, что творит адскую хрень, но он ничего сделать не может, потому что манагер приказал.  • Меня назначили манагером проекта. ",#Общие ,"От побуквенного прочтения англ. manager, означающего ровно то же самое.",NonNone
манакост,необходимое количество манны для использования способности или предмета.,"сущ., м.р ","(игры, геймеры)",NonNone,#Геймеры #РПГ ,NonNone,NonNone
манарод,люди которые только что появились в обществе.,сущ ,(студенты),оо новый манород. ,#Общие ,NonNone,народ.
Манатки,"личные вещи, пожитки.","-ок, мн.",NonNone,"Сбросил с воза манатки, повел в поводу.  • Собирай манатки и иди своей дорогой.  • Всем нам пора собирать манатки, хватать детей и начинать движение в сторону границы?   • Я сам собираю манатки и уезжаю.  • Депутаты собирают манатки.  • Выяснил, что меня уволили, и надо сматывать манатки. ",#Общие ,NonNone,NonNone
Манать,"надоедать, быть назойливым, нудным.",несов. перех.,NonNone,"Он меня совсем заманал!  • Собери самые нормальные, да отправь мне и хватит манать мне мозг!  • Ты меня конкретно манаешь, с тебя пиво!  • Это ты сам, не желая искать решения своим проблемам, манаешь его, потому что он сбежать от тебя не может.  • Весь вечер меня манал старый мужик своими шутками.   • Заманал он своей тугостью и не функциональностью. ",#Общие ,NonNone,"доставать, допекать, замахивать."
Манга,японские комиксы.,ж. ,(аниме),NonNone,#Аниме ,Яп. manga.,NonNone
Манга,"особый жанр комиксов, созданный японскими художниками.",ж. ,(аниме),NonNone,#Аниме ,От яп. назв. жанра manga.,NonNone
Мангака,"создатель манги ; человек, профессионально занимающийся рисованием манги .","-и, м. ",(аниме),NonNone,#Аниме ,Яп. manga-ka.,NonNone
мандавошка,лобковая вошь - мелкое кусачее насекомое которое водится в паховых волосах у людей котарые не соблюдают правила гигиены.,"сущ., ж. р.",NonNone,NonNone,#Общие ,NonNone,NonNone
мандавошка,лобковая вошь.,сущ ,(подростки),Ленка-то оказалась мандавошкой. ,#Общие ,NonNone,NonNone
Мандавошки,маслоотражательные колпачки клапанов автомобильного двигателя.,"-ек, мн. ",(автолюбители),"Маслосьемные колпачки клапанов (они же мандавошки) не имеют абсолютно никакого отношения к маслу в воздушном фильтре.  • Как моторное масло попадает на свечку  —  через «мандавошки» или из- за общего износа ЦПГ?  • У человека масло хлещет в гофру при чём тут риски на цилиндрах то, и мандавошки ни при чём!  • У меня когда была тёмная маслянистая копоть на свечах так я на 3 штуки попал за замену направляющих клапанов и мондавошек в комплекте. ",#Автолюбители ,NonNone,мондавошки
Мандануться,"свалиться, упасть.",сов. неперех.,NonNone,"(1) Не лазить по обледенелым лестницам, чтоб не дай бог не мандануться.  • Ночью в аварийном доме можно и мандануться где-нибудь.  • А то ведь с уровня седьмого ментала вниз мандануться - это может быть травматично.  • С велосипеда, если долго не ездить, и то можно мандануться.(2) А-ха-ха-хааааааа, мандануться как смешно! ",#Общие ,NonNone,"(1) навернуться (2) офигеть, с ума сойти."
Мандатр,модератор.,"-а, м. ",(каменты),NonNone,#Падонки ,NonNone,NonNone
Мандраж,"волнение, переживание, беспокойство.","-а, м.",NonNone,Предконцертный мандраж мне стоил нескольких лет жизни. А у меня как всегда начинается паника и мандраж. У жениха начался предсвадебный мандраж. Меня охватил безумно нервный мандраж. ,#Общие ,NonNone,NonNone
мандраже,Состояние после пьянки( с бадуна).,мандраже ,(холодно),NonNone,#Общие ,NonNone,NonNone
Мандражировать,"бояться, беспокоиться, дрожать от волнения.",несов. неперех.,NonNone,"Нам нельзя бояться оппонентов, нельзя мандражировать.  • Мандражируем перед экзаменом.  •  Да я просто места себе не нахожу от страха — а ты говоришь, мандражирую.  • Были забыты права, и я ездила страшно мандражируя. ",#Общие ,NonNone,NonNone
Мандражировать,Бояться.,глагол ,"(жизнь,люди)","""Не мандражуем пацаны,обходим,обходим эту шелупонь!""
 Мандражирует начальство, — сформулировал в коридоре Саня Седлов. — Боится гласности происходящего. ",#Геймеры #Общие ,"русский язык,с игры S.T.A.L.K.E.R.(юзали бандиты в своём жаргоне).","пугаться, страшиться, опасаться, трусить; частичн.: робеть, трепетать, дрожать, трястись, холодеть, частичн., разг.: дрейфить тревожиться, беспокоиться, частичн., разг.: дрейфить, стрематься, менжеваться."
Мандрыга,"Любимая жена, гражданская, особь женского пола от которого уже никуда не деться, в позитивной форме.",сущ ,"(слэнг, улица)",NonNone,#Общие ,NonNone,NonNone
Мандула,"любая конструкция (деталь, прибор) не имеющая точного названия (название неизвестно).","-ы, ж.",NonNone,"(1) Надо сделать такую мандулу, которая удерживала бы камеру в нужном направлении.  • Экая мандула-то!  •  Ну, эта самая, понимаешь, мандула такая.  • Можно было более простую и дешевую мандулу прикупить - такую чтоб телек прям к стене вплотную запупырить.  • Электрик сказал, что основной разъём именно сломан, дескать он туда свою мандулу включал.  • Полюбуйтесь, братья, какую мандулу я сработал без единого гвоздя!  • Работая дизайнером я сделал мандулу 40х40см оргстекло, пленка оракал.(2) Совсем недавно открыл для себя такую приманку, как мандула, или иными словами, пенополиуретановая рыбка.  • Спиннинговая приманка «мандула» и её изготовление.  •  А на мандулы ловится где-нить?  • Однако гороховая мандула из него менее ароматная. ",#Общие ,"Возможно, искаж.  англ. module — модуль, элемент конструкции;.",штуковина.
Мандячить,Делать что либо.,несов. перех.,NonNone,Нюрка себя такую свадьбу замандячила!!! ,#Общие ,От татарск. ман да — давай сюда. (?).,NonNone
манелка,молоденькая девочка-подросток 14-17 лет.,одушевленное существительное ,"(гоп стоп,хулиганы)",недавно грабанули двух манелок. ,#Гопники ,NonNone,NonNone
Манечка,"привычка, обычно нехорошая.",ж.,NonNone,Да у нее манечка истерики закатывать. ,#Общие ,NonNone,NonNone
Мани,деньги.,мн. ч.,NonNone,NonNone,#Общие ,От англ. money — деньги.,маньки
Маник,маникюр.,"-а, м.",NonNone,"Сделала маник, педик, так что мну довольное и красивое.  • Ёли, красивый маник где этот лачок взяла?  • Пошла в салон, уложила волосы и сделала маник-педик, попала под дождь.  • Мне говорили — на маник, на педикюр, вроде, 18-ого.  • Мне ничего сверхсложного не надо, обычный маник + лак цену вопроса не подскажете и адрес? ",#Общие ,NonNone,NonNone
Манкировать,"пренебрегать, не обращать внимания, презрительно, свысока относиться к кому-л или чему-л.",несов. перех.,NonNone,В школе он манкировал занятиями.  • Его все  пожурят за манкирование современными тенденциями. • Нечего манкировать супружескими обязанностями! • Манкировал заседанием в суде • Манкирование этой обязанностью грозит санкциями. ,#Общие ,"От франц. manquer — отсутствовать, не прийти.",NonNone
манкумал,"Манкумал - это сын видеоблогера EeOneGuy.
Мягкая игрушка.","сущ., м.р. ",(YouTube),NonNone,#Интернет ,NonNone,NonNone
манна,"показатель, который используется для использования заклинаний и предметов.","сущ., ж. р. ","(игры, геймеры)",NonNone,#Геймеры #РПГ ,NonNone,NonNone
мансить,"уворачиваться от стрелы, удара в игре Дота 2.",гл. ,"(игры, геймеры)",NonNone,#Геймеры #РПГ ,NonNone,NonNone
мансовать,"совершать действия (чаще всего движения), которые направлены на запутывание противника.",гл. ,"(игры, геймеры)",NonNone,#Геймеры #РПГ ,NonNone,NonNone
Мануал,руководство пользователя софта или железа.,"-а, м. ",(айтишники),Есть черновой вариант (doc) русского мануала для TS–50. ,#Айтишники ,"Англ. manual, означающее ровно то же самое.",NonNone
Манулить,"манипулировать, управлять, делать что-либо.",несов. перех. и неперех.,NonNone,"А все ли хорошо организовано, те ли кадры, если сутками приходится самому манулить?  • А с таким рулём манулить проще, куда повернул его туда и байк едет на мануале.  • Этот велик лучше тем что кочки глотают и манулить проще + накат лучше.  • Вам будет удобнее с ним играть и баф будет нормальный и манулить будет хорошо! ",#Общие ,NonNone,NonNone
Мануфта,ткань или изделия из ткани.,"-ы, ж.",NonNone,"На ладони лежит кусок промасленной мануфты.  • Саня поставил мануфту на землю, уселся на рулон и спросил...  • На крой нужна 1 длинная джинсовая мануфта.  • Стоимость зависит от выбранного материала а так же от объема заказа, больше заказ — дешевле мануфта!  • Принесли наскоро нарезанных повязок из темной мануфты. ",#Общие ,Сокращение от «мануфактура».,NonNone
Манхва,корейские комиксы.,"-ы, ж. ",(аниме),NonNone,#Аниме ,Яп. manhwa.,NonNone
Манхуа,китайские комиксы.,нескл. ,(аниме),NonNone,#Аниме ,"Яп. manhua, man hua.",NonNone
Манчкин,"человек, пытающийся добиться в игре высших ступеней, званий, левелов, старающийся добыть самый мощный и редкий шмот, копящий рекордные количества игровой валюты.","-а, м. ","(геймеры, РПГ)","Мы с вами в клубе манчкинов, мы — лучшие. ",#Геймеры #РПГ ,NonNone,NonNone
Маньяк,"человек, не знающий чувства меры в своей деятельности, особенно в бою.",м. ,(ролевики),NonNone,#Ролевики ,NonNone,NonNone
Маньячить,"делать что-либо на предельной скорости с энтузиазмом, подъемом; всецело отдаваться какому-либо занятию, с фанатизмом.",несов. неперех.,NonNone,"(1) Ты, парень, меру знаешь, не маньячишь, как некоторые! • Я буду за двоих маньячить, с удвоенной силой.  • Я играл больше года, можно сказать маньячил.  • Вот, некоторые, например, по власти маньячат - так их попробуй зачмари, властеманов этих.  • Я вот тоже нашла для интересующихся и маньячащих мам раскладку по товаропроизводителям.  • Есть знакомый парниша, маньячит, собирает старую электронику.(2) Если у человека веселая и активная половая жизнь, какого черта он станет маньячить? • Не умея реализовать себя в какой-либо сфере, они начинаю «маньячить», и сам резонанс от совершенных ими преступлений доставляет им удовольствие.   • Лучше пусть за компом с порнухой, чем в подворотнях маньячить. ",#Общие ,NonNone,(1) фанатеть.
маня,Обзывательство с 2ch.,сущ. ,(интернет),"Иди подмойся, маня! 
Чего несешь-то, маня? ",#Социальныесети ,"Предположительно, из ""арт-хаусного"" фильма ""Зелёный слоник"".","дебил, имбецил, идиот."
Маняко Бось,обидно.,нареч. ,(аниме),Кошки Ноко Маняко Бось. ,#Аниме ,NonNone,"жалостно, грустно."
манямирок,"Идеальный мир, в котором всё развивается не по объективным законам логики, а так, как хотелось бы отдельному диванному эксперту (в соответствии с его идеологической позицией).","сущ., м. р. ","(Интернет, диванные политики, историки и др. эксперты)","Я бы тебе доказал, почему твоя позиция полная херня, но разве живущему в манямирке что-нибудь докажешь? ",#Социальныесети ,"Происходит от имени Мани, персонажа из фильма ""Беспредел"", а именно от фразы ""Подмойся, Маня"", каковыу иногда в интернет-общении применяют, желая сказать: ""Перестань фантазировать и жить своими фантазиями"".","Идеальный мир, виртуальный мир."
Мапа,карта игрового пространства в компьютерной игре.,"-ы, ж. ",(геймеры),"Я все таки сконвертил как то мапу, добавил в мод, но заходя на сервер мапы новой не появляется.  • Сделал мапу на подобие доты, герои стандартные, несколько новых предметов.  • Нет почемуто мап инстов аутленда, вот например я никогда там не была, и мне сложно ориентироваться.  • С eu патчем вся мапа чёрная, а с ру норм всё.  • Возвращаемся в игру,ставим классы и начинаем бегать по мапам и играм. ",#Геймеры ,"Англ. map, означающее ровно то же самое.",NonNone
мапрон,Такая фигня которая пукает.,"сущ., м. р. ",(селяне),Зачем ты мопрон пустил. ,#Общие ,NonNone,пердёж.
мараготина,порицание внешности человека (преимущественно девушек).,"сущ., ж.р.",NonNone,"- Д., а она хоть красивая?
- ... мараготина, п%здец (с) жизнь. ",#Общие ,NonNone,"некрасивая, уродина, страхолюдина."
Марадец,молодец.,NonNone,NonNone,"Ну, ты просто марадец! ",#Общие ,NonNone,молодца.
Маразмат,"человек не помнящий, что говорил раньше.","-а, м.",NonNone,Где мои очки? — Ну ты маразмат — они же у тебя на носу! ,#Общие ,NonNone,маразматик.
маралфаг,"Правильнее моралфаг от слова ""мораль"", т.е.",существительное м.р. ,"(Интернет сообщества в социальных сетях, имидж борды)",А вот и моралфаги подъехали. ,#Общие #Интернет ,Происходит от слова мораль.,NonNone
Марамой,"презрительное, обидное прозвище, ничего конкретного не означает.","-я, м. ","(-я, м. ,  обзывательство)","Клиент, который не не оставляет типсов и придирается по ерунде — марамой. ||  А докторишко - марамой / Перед лицом махал, вот падла, / Своей вонючей бородой. || Мелкий марамой мародёрствует.||  Может же быть, что на вид марамой убитый, а внутри Абадонна, демон смерти. | Марамойка тупорылая! ",#Общие ,NonNone,маромой
Марамой,"в бытность мою в Кишиневе в конце 70-х ХХ века, так там молодежь (и не только) называла евреев.","-я, м. ",(обзывательство),NonNone,#Общие ,NonNone,маромой
Марамойка,"пренебрежительное название женщины, иногда применяется и к мужчинам.","-и, ж. ",(обзывательство),"А что делать, ради красоты марамойка готова на всё!  • Его новая марамойка работает на телевиденье моргальщицей.  • Бегает такая веселая марамойка с кепочкой (типа подруга музыканта).  • Ты чо, оглохла, марамойка?! ",#Общие ,NonNone,"бичовка, лахудра."
марамойка,Девушка на одну ночь.,"сущ, ж.р. ",(молодежный сленг),Вчера в баре снял классную марамойку. ,#Общие ,NonNone,"лахудра, шкурка."
Марамойка,Марамоями называют пренебрежительно евреев низшего сословия.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Марамыга,Пьющая гулящая женщина.,Марамыга ,(Разговорный лексикон),Ехай к своим марамыгам. ,#Общие ,Саратовская область село елшанка.,Марамойка.
Марасить,"о механизме или компьютерной программе — работать с перебоями, быть в неисправности.",несов. неперех. ,"(айтишники, автолюбители)","Тут еще может марасить датчик расхода воздуха или лямда.  • Когда возле дома проезжает машина спутниковая антенна начинает марасить.  • Когда сворачиваешь приложение, таксометр начинает марасить показывая фантастические цифры.  • Подключил и не до конца его втыкнул и он начал мне «марасить» сигнал шёл битый.  • Когда я установил avash у меня стоял касперский так комп начал марасить ужасно. ",#Автолюбители #Айтишники ,NonNone,глючить.
Марафон,"турнир по правилам «Что? Где? Когда?», как правило, продолжительностью в сутки и более, с отыгрыванием нескольких сотен вопросов.","-а, м. ",(ИИ),"
Марамойка
маралфаг
Маргенал
Марамой

Марсы
марафонить
Марасить
Маргинал

мариванна
маргинал
Маромойка
Марахайка

Марди Гра
Маразмат
Маромой
Маркер

",#ЧГКшники ,NonNone,NonNone
марафонить,Находиться в наркотическом опьянениее.,гл.,NonNone,NonNone,#Общие #Наркоманы ,NonNone,наркоман.
Марахайка,кустарно изготовленный девайс или программа.,"-и, ж. ",(айтишники),"(1) Создание марахайки начинают с уяснения работы узлов по принципиальной схеме.  •  Напишу марахайку на VisualBasic с дальнейшим сохранением данных в удобном формате.  •  Эту марахайку я сам сделал, нехрен деньги отдавать причем большие за то что можешь сам сделать.(2)  Ансамбль для сельской свадьбы: играет под марахайку составом два чела плюс доярка Галя  на подтанцовках.   • Марахайка глюкнула и зависла.(3) Эта марахайка питается от абонентской линии и свободно помещается в телефонную розетку.  •  Оказалось, что моя DVD-марахайка умеет играть DivX, записанный на DVD-R. ",#Общие #Айтишники ,NonNone,махарайка
Маргарин,"глупый, недалекий человек.","-а, м.",NonNone,Muphlon ну ты и маргарин. Тоесть маргинал... Тьфу... ,#Общие ,NonNone,"морган, войлок, отморозок."
Маргенал,см. маргинал.,"-а, м",NonNone,"Очень нравится слово «маргенал» (надеюсь правильно написал), и все вытекающие с ним словочетания, как «маргенальный отпрыск прогнившей изнутри прослойки недостойного жить общества» • Со всем почтением к вашему пролетарскому происхождению, маргенал Лёха их Зеленограда. • Образно говоря, сёдня я монархист, завтра коммунист, послезавтра фашист... демократ... анархист... маргенал... ",#Общие ,"Ненамеренное искажение, типичная ошибка, правильно: маргинал.","маргинал, моргинал"
Маргинал,"обидное прозвище, ругательство, инвектива.","-а, м.",NonNone,"(1) Смерть маргинал-демократов. || Я - брутальный маргинал. / Омерзительный нахал.|| Черносотенная газета русских националистов, православных экстремистов и маргиналов Христовых. || Маргинал - это человек либо больной, либо ненормальный, либо полностью опустившийся: бомж, клошар.|| Маргинал это синоним слова хам в культурном сообществе. ||  Янукович обыкновенный маргинал с такой же полуграмотной супругой. сегодня и является олицетворением современной Украины. (2) Творца-маргинала слышат только отшельники, мистики или вовсе психи. || Поведение некоторых маргиналов реально может стать причиной конфликта с человеком толпы. || Маргинал вне социальной структуры, т.е. не принадлежит к тем элементам (социальным группам), отношения между которыми определяют характер общественного целого. ",#Общие ,"Лат. marginalis — край, граница, сторона.","моргенал, моргинал"
маргинал,"Человек, занимающий крайнюю точку зрения в социальной группе.",NonNone,(политика),NonNone,#Социальныесети ,NonNone,NonNone
Маргинальный,"не такой, как все, не уподобляющийся большинству, несогласный, подробнее см. маргинал.","-ая, -ое, -ые, обзывательство",NonNone,"Кого может волновать мнение сугубо маргинальной фашистствующей страны России?  • Предупреждение преступлений, совершаемых лицами, ведущими маргинальный образ жизни. • Оппозиция перешла в маргинальную форму. •  Панки это люмпен маргинальная часть населения. • Их слушатели - ностальгирующие бывшие неформалы и сравнительно маргинальные сообщества молодежи, для которых любимая музыка по-прежнему больше, чем музыка. ",#Общие ,NonNone,NonNone
Марди Гра,"праздник с карнавалом, чем-то похож на нашу Масленицу, празднуется в основном на Западе.",нескл.,NonNone,"Ты был на Марди Гра в этом году?  • Группа приятелей из колледжа едет зажигать в Новый Орлеан на празднование Марди Гра.  • Создавал огромные движущиеся платформы для лучших и самых крупных парадов Марди Гра.  • С 1839 года парад Марди Гра проходит официально, причем его отличительной особенностью является принципиальное отсутствие концепции. ",#Общие ,Фр. mardi gras — жирный вторник.,NonNone
мареха,униженный.,существительное ,(жаргон),иди отсюда мареха. ,#Гопники ,уличная шпана 80х.,маринованный.
мариванна,"Наркотическое вещество, получаемое из индийской конопли.","сущ., ж. р. ",(Наркоманы),"-Бритиш, где здесь вдохнуть запах мариванны? ",#Наркоманы ,"Искаженное слово ""марихуана"", адаптированное на русский слух с аллюзией на русское имя и отчество.","Марихуана, мари."
мариванна,Учитель.,"сущ., ж. р. ",(Школьники),"Вовочка приходит в школу и говорит учительнице: 
— Марь Иванна! Я больше у вас учиться не буду — в Америку уезжаю! 
— Это как, Вовочка? Почему? 
— Да вот письмо пришло — мой дедушка в Америке ослеп, а у него ферма, два завода, пятнадцать магазинов ... Трудно ему, надо помогать. 
— А ты напиши дедушке, чтобы продал все, деньги в ""Красный крест"" перевел, а сам сюда приехал. А мы над ним всем классом шефство возьмем... 
— Марь Иванна, в письме ясно написано — дедушка ослеп, а не шизанулся! ",#Общие ,Произошло в результате соединения слов.,NonNone
Марик,Маршрутное такси.,"Сущ., м.р ",(Повсеместно),Ты на каком марике домой поедешь ? ,#Общие ,NonNone,Маршрутка.
Маркер,"в смысле тэг-маркер — инструмент, применяемый для написания тэгов.","-а, м. ",(граффити),"Заправку к маркеру возьми!  •  Перо засралось у маркера!  • Маркер «Montana Bombing psychoblack», разработанный специально для бомбинга.  • Маркер для граффити сумасшедше-черный.  • У мя для тэгов маркеры.  • Маркеры для тегов когда-то изготавливались вручную.  • В отличии от аналогов, заправленных чернилами, маркера «Cutters» имеют большее преимущество по укрываемости, что позволяет писать яркие теги на темных поверхностях. ",#Граффити ,NonNone,NonNone
Марковка,"автомобиль «Toyota Mark II» (Тойота Марк 2) — очень надёжный популярный, праворульный.","-и, ж. ",(автолюбители),"Гони за той Марковкой! • Марковка тебе слушается безукоризненно, можно развивать приличную скорость.  • Любителям марковки (Toyota mark) модель из бумаги.  • Марковка была убита в плане движка.  • Подвеска как у марковки, двиг и автомат тоже.  • Отличие данного экземпляра от других Марковок это: спортивная подвеска, сиденья с боковой поддержкой, ручник...  • Это второй марк у меня т.е. я теперь заядлый Марковод. Покупал точилу в Новосибирске на барахолке, гнал домой её один.  • Вообще у морковок фары по разному накрашены обычно. ",#Автолюбители ,NonNone,"Морковка, Марковник, Марква."
Маркус,"Человек, часто принимаемый за итальянского мафиози с явными признаками нехватки отношений сексуального плана.",Имя собственное ,(Запсиб),"Что Маркус, опять разденешь меня в чат рулетке ночью? ",#Общие ,NonNone,"Маркуся, Еба,  Извращуга, Хохлячка."
Маромой,на сленге крупье — жадный игрок.,"-я, м",NonNone,"Как казино обувает игрока на квартиру — так солидное заведение,а как игрок зарабатывает копеечку — так маромой.  • А ты, маромой, резину дешевле собратьям не хочешь отдать?! •  Если ты бы был человек ты бы нормально на ПМ ответил, а ты поступаешь как маромой последний. • Зачем тратиться на ремонт и обслуживание авто, на заправку его бензином, я же врождённый маромой!  • препод урод и маромой. с ходу 200 р. отдал за книжечки всякие и посял за всякими справками в холспитал. ",#Общие ,NonNone,марамой
Маромойка,"пренебрежительное название женщины, иногда применяется и к мужчинам.","сущ., ж. р. ",(обзывательство),NonNone,#Общие ,NonNone,Марамойка.
марсель,Город.,"сущ., м. р.",NonNone,NonNone,#Общие ,NonNone,NonNone
Марсы,рок-группа «30 Seconds To Mars».,"-ов, мн. ",(музыка),"Никогда не слушала марсов и не увлекалась их творчеством.  • Альбом отличный, Марсы молодцы!  • Марсы выпустили альбом весной. ",#Музыка ,NonNone,NonNone
мартышлюшка,"Слово из сериала отбросов, которое использовалось там как пароль.","сущ., ж. р. ",(все),"Давайте наш пароль будет ""мартышлюшка"". ",#Общие ,Мартышка - шлюха.,NonNone
Маруха,Маршрутное такси.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Марышлюшка,Шлюшка марышка.,"сущ., ж. р. ",(разная),NonNone,#Общие ,NonNone,NonNone
марьяна ро,видео-блоггер.,"сущ., ж.р. ",(интернет),у Марьяны на канале уже больше 1 млн. подписчиков. ,#Интернет ,от имени Марьяна Рожкова.,NonNone
Марэго,мороженое.,нескл.,NonNone,"Съели марэго сели в автобус... Ем марэго, политое вином. ",#Общие ,NonNone,эскимо.
Масандра,спирт разведенный — 50°.,"-ы, ж. ",(армейск.),NonNone,#Общие ,NonNone,медицинская валюта.
Масаракш,см. массаракш.,"-а, м.",NonNone,"Полный Масаракш. Короче без впечатлений, хотя для любителей фантастики покатит. • Очень ёмкое слово было придумано Стругацкими - масаракш. Если по русски, то «с ног на голову/вверх тормашками». • Мне до сих пор не понятно значение слова «Масаракш». Это такое инопланетное ругательство или имя? ",#Общие ,"Искажение, типичная ошибка, правильно массаракш.","массаракш, массаракж"
масечка,"человек настолько милый, и порезматичный.",сущ. м.р и ж. р. ,(масечки),NonNone,#Общие ,от англ. - cute - милый.,NonNone
Масик,"в смысле «мальчик» (хотя иногда применяться и вне зависимости от пола), дружеское обращение к собеседнику, у геймеров — к участнику игры.","-а, м. ","(геймеры,  интернет)","Масик, как ты мог фрагнуть этого бота?  • Масики, зачем вы обижаете девушек?  • Сам ты масик не в теме, примером служил персонаж с ником Ловер, а он никак не 50.  • Ниче масики вот увидите кокс*N будет чемпионом.  • ОМГ он может убить ЕЕ :D крутой масик.  • Пасибки масики.  • Во первых не было уродов рескиливших масиков и масики тем самым не парили мозги тебе с прозьбой о помощи.  • Девочки и масики вступайте в наши доблестные ряды!  • Масики сори нет времени лялякать. ",#Общие #Геймеры #Интернет ,NonNone,NonNone
Масипуська,"маленькая, уменьшительно-ласкательное значение слова.допустим малолитражка, ребенок, маленькие пропорции при приготовлении пищи, да и просто маленькие пропорции, размер).","-и, ж. ",(блондинки),"— Ну давай купим, она же такая масипусечка.. ",#Общие ,NonNone,"ути какая!, чуть-чуть, щепотка, дюймовочка."
Маски шоу,милицейский спецзназ — ОМОН и т.п.,NonNone,(гопники),"(1) Допустим приедет маски шоу. Тогда типа всё — пацаны не виноваты.  • После чего его выводили в отдельную камеру, раздевали догола, заставляли стоять на голом полу на коленях и нещадно били те же «маски шоу».(2) Но потом там маски шоу устроили менты.  • Друзей из ментовки подпрягу, гопяры херовы, устрою вам маски-шоу на 15 суток. •  Устроить маски-шоу по полной по приезду на вызов об ограблении. ",#Общие #Гопники ,от названия сериала «Маски-Шоу» (выходит с 1990г.) комик-труппы «Маски».,NonNone
Маскот,"талисман, приносящий удачу — стилизованное изображение человека, животного или фантастического существа, часто используется как часть брендбука.","-а, м.",NonNone,"У ГАЗа олень — маскот фирмы.  • Маскот команды – большая чайка.  • Если у вас есть идеи, как может выглядеть наш маскот, поделителсь с нами.  • Художником к игре является тот же человек, что нарисовал маскота.  •  Кровавый Чебурашка - наш маскот!  • Клёвый маскот и до боли знакомые пейзажи.  •  Маскот — обычно всего лишь рисованный или анимированный персонаж, персонализация ресурса. ",#Общие ,"Фр. и итал. mascotte, означающее примерно то же самое.","амулет, фетиш, символ."
Маслина,патрон для огнестрельного оружия.,"-ы, ж. ","(блатн., воен.)","Нету у Воронкова бабок на полуоболочечные маслины. А те, у кого есть такие бабки, не будут нанимать первокурсников для стрельбы.  • Молча пускаете ему разрывную маслину в живот (В.Рыбаков).  • Берданку в руки и маслину в голову собаке. ",#Общие ,NonNone,NonNone
Маслина,"Пуля, дробь, слово выдуманное из видеоигры S.T.A.L.K.E.R.","сущ., ж. р. ",(Игроки STALKER),Шел бандит по болотам и поймал маслину. ,#Геймеры #РПГ ,Из игры S.T.A.L.K.E.R - поймать маслину.,Поймать пулю.
Маслину словил,"""Маслину поймал"" означает ""получил огнестрельное ранение"".",NonNone,(Игравшие в сталкера),"Пацаны, я маслину словил. ",#Тюремныйслэнг ,"Патроны (и оружие тоже) смазывали от ржавчины маслом следы от которого оставались часто на руках. Перед употреблением, при заряжании патроны протирали иногда... Поэтому на жаргоне патроны и называли иногда маслята, маслины...",подстрелили.
