name,definition,type,group,examples,hashtags,origin,synonyms
Шаровик,"человек, который делает что-либо за счёт других.","-а, м.",NonNone,Шаровик пришёл поесть бесплатно. ,#Общие ,От шара — что-либо бесплатно.,"халявщик, дармовщик, нахлебник."
шароеб,"раздолбай, человек который хочет получить что то на-шару, не прикладывая усилий.",NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Шароиды,принцип игры очень прост.,только мн. ч. ,(ИИ),"
Шарага
Шарные
Шарёный
Шарики за ролики

Шарю
шароеб
Шарпы
Шаровик

Шарик
Шарить
Шары
Шаровая

Шара
шарить
шарить
шаришь

",#ЧГКшники ,NonNone,NonNone
Шарпы,"одно из направлений неформального течения скинхедов, подробнее см. скинхед SHARP.","-а, м.",NonNone,"Перед баром начелась драка между шарп и НС-скинами.  •  Из-за угла на нас вырулили парочка бритых (на прикидя аля шарпы).  • Сразу же предложил дать им в табло, но потом шарпы куда-то свалили.  • Ходят упорные слухи, что в шарпы подтянули несколько не особо правых футбольных фирм. ",#Общие ,NonNone,NonNone
Шары,"информационные ресурсы, открытые для общего доступа.","-ов, только мн. ч., удар. на перв. слог. ",(айтишники),NonNone,#Айтишники ,NonNone,"шарные, расшареные."
Шары,глаза.,"-ов, только мн. ч.",NonNone,Шары выпучил!! Уйди!.. ,#Общие ,NonNone,NonNone
Шары гонять,играть в бильярд.,NonNone,NonNone,Вечером шары погоняем? ,#Общие ,NonNone,NonNone
Шарю,"Шарю в играх, а это значит Разбираюсь в играх.",NonNone,(Ты просто не шаришь),NonNone,#школьники ,NonNone,NonNone
Шарющий,"думающий, человек, который всегда выберется из трудной ситуации.","-ая, ые",NonNone,NonNone,#Общие ,От слова зашарить.,размышляющий.
шатап,"Действие, которое повелевает закрыть рот (молчать).","глаг., повелит.накл. ",(гопники),"Шатап плиз, малолетка. ",#Общие ,NonNone,"заткнись, молчи, закрой рот."
шато,"Слово, то же самое что и слово что.",NonNone,(Молодежь),"-Привет,пойдем на улицу?
-Шато? ",#Общие ,NonNone,NonNone
Шатырить,"тереть, шлифовать, обрабатывать какую-л поверхность.",неов. перех,NonNone,"(1) Мне бы правда было жалко шатырить лакированные борта песком. • Как ты чистишь зубы: взял пасту, выдавил и давай шатырить по зубьям своим. • Крупные заусенчики-абразивчики будут там шатырить всё как наждачка. •  Мы же не шахтеры, чтоб еще и мочалками себя каждый день шатырить!  • На плате начинаешь его спиртом обкапывать и щеточкой шатырить.  • Шатырить напильником и шкуркой после токарки полюбому придётся.  • Толик как раз заканчивал шатырить песком цемент возле отлива.(2) Нефиг па дарагим клубам шатырить. • Проверяющие не могут шатырить по всему дому и хоз постройкам. ",#Общие ,NonNone,NonNone
Шаурмен,повар и продавец восточных блюд (шаурма — одно из них) в уличном киоске.,"-а, м.",NonNone,"Но почему все злые, - исповедь московского шаурмена. • Шаурмэн 80 левала за работой. У него стоит заказать шаурму как минимум для того чтобы увидеть как она готовится.  • Шаурмен про рекламу шаурмы.  • Требуется шаурмен. Опыт работы обязятелен.  • Вологодский «шаурмен» зарабатывает от 15 до 20 тысяч рублей в месяц.  • Этот шаурмен явно под быстрым. Как можно приготовить две шаурмы за 1 минуту, спросите вы?  • «Девушка, хочешь попробовать?» — протянул мне лаваш с мясной начинкой белозубый шаурмен в закопченном халате. ",#Общие ,NonNone,вар. шаурмэн.
Шаут,«громкий чат» — общий игровой чат.,"-а, м. ","(геймеры, РПГ)","(1) Крикни в шаут - продаю компот-сэт и драконик. • Сейчас я им в шаут напишу. • «На турнире запрещено: Писать Все ваши мысли в шаут, пиcать можно только в трэйд чат.» • «Молчание в шаут только прибавляет вам уважения и крайней ярости со стороны врагов и друзей.». ",#Геймеры #РПГ ,"от англ. shout (крик, кричать), использующегося ровно в тех же значениях.",щаут
шаути,девушка.,шаути ,(тусовщики),NonNone,#Социальныесети ,shout - кричать.,девушка.
Шафка,так  обзывают участников движений антифа их противники.,"-и, ж., обзывательство ",(неформалы),"Шафка-антифа получил два года тюрьмы.  • Ты - чмо и шафка, кроме защиты извращенцев и денег от Сореса таких, как ты нек интересует.  •  Он общаеца, знает что я шафка и прочее, тока сеня мне выдал что типа все это у него в прошлом, нацизм говно и прочее. • Ксан (трад шафка из Кривого Рога) к организации данного мероприятия не имеет ни малейшего отношения.  • Данный субъект требует особо пристального внимания, как наиболее одиозная и известная мразь среди шавок-русофобов. ",#Общие ,NonNone,шавка
шафор,"Денис Шафоростов, вокалист группы Asking Alexandria.",суш ,"(роцк, хохлы, ееее рок)","При всем своем уважении к шафору, я за сукеса; Шафор там в Денни салом бросается. ",#Селеблити-Звезды #СлэнгФанатов ,NonNone,"Шифер, Салоед, вокзальный боец."
шафт,вид танкового орудия в игре «Танки Онлайн».,"сущ., м.р ",(геймеры),NonNone,#Геймеры #РПГ ,NonNone,NonNone
Шаха,автомобиль «ВАЗ 2106».,NonNone,(автолюбители),"Идёш по трассе, на обгон хош вылезти, а там едет какаянить шаха серая, и сливается с горизонтом.  •  Шаха, она и без ксенона светит как прожектор, а уж с ксеноном ваще пипец... И пока ниодна иномарка с ксеноном меня не ослепила, да ярко, но не более, а после зубило-шаховского ксенона хоть глаза меняй.  • Шаха 1996 года, ездить не могу ибо готовлюсь к ТО. • За ночь мимо прошло несколько машин, в том числе КАМАЗ и «шаха»! ",#Автолюбители ,NonNone,шоха
Шахтёр,"Употребляется, когда собеседник докапывается или просто пишет одно и то же несколько раз.",М.р сущ ,(Везде),"Окей, шахтёр. 
  Пздц ты шахтёр... ",#Общие #Интернет ,NonNone,NonNone
Шахуя,Вегитарианское блюдо.(салат).,NonNone,(евреи),"-Пошли шахую поедим в это кафе?
-Пошли. ",#Общие ,NonNone,NonNone
ШБ,Шевелить болтом - заниматься сексом.,аббревиатура ,(досуг),ШБ хочется не могу. ,#Общие ,NonNone,NonNone
Швайка,"гитара, порой плохого качества либо сомнительного происхождения.","-и, ж. ",(музыка),"Э, пацаны, чья швайка? Сыграйте песню за жизнь.  • А дворовые мальчишки уже не хотят играть на простой гитаре-шестиструнке, прозванной за глухой расстроенный звук «швайкой».  • Может внезапно оказаться, что гитара за 250 долларов из агатиса звучит не хуже швайки за 600 долларов.  • В старых швайках в основном были проблемы с плохо забитой ладовой проволокой.  • Тут все на крутых швайках за штуку зелени играют. ",#Музыка ,NonNone,NonNone
Швайка,Шило.,NonNone,NonNone,"По тім боці 
Твердиня й дзвіниця, 
Мов та швайка загострена, 
Аж чудно дивиться. (Имеется ввиду Адмиралтейский шпиль). ",#Общие ,NonNone,NonNone
Швайне грипп,нарицательное «страшная болезнь».,NonNone,NonNone,"Амеры, видимо, испугались, что поступающая из Мексики нефть может быть заражена швайн-гриппом. • Белый дом вещает про швайн! • Свиной грипп усугубит мировой экономический кризис.  • На фоне новостей о свином гриппе, убийстве в супермаркете и взрыве...  • Испанка это ведь тоже был грипп но так ли были виноваты тогда испанцы как сейчас свиньи?  • Руссиш швайн инфлюэнс. ",#Общие ,От нем. schweinegrippe — свиной грипп.,"швайнегриппе, швайнгрипп, швайн грипп, швайн"
шваль,Мелкое не нужное существо.,"сущ., ж. р. ",(обзывательство),Ах ты шваль какая! ,#Общие ,NonNone,NonNone
Шваркнуть,кинуть исключительно на СОТОВЫЙ.,гл. 1 спр,NonNone,Мы вчера шваркнули одного на Разр В3. ,#Общие ,NonNone,кинуть.
Швах,"опасная, некрасивая ситуация.",нескл.,NonNone,Дело швах! ,#Общие ,NonNone,хардкор-событие.
Швифтануться,"Оттянуться по полной, совершая безбашенные поступки и занимаясь сексом.",Глагол ,(Сериаломаны),"Давай швифтанемся, швифтаться нам пора. ",#Общие ,"Происходит из песни Рика, безумного ученого из сериала ""Rick and Morty"", звучавшей в пятой серии второго сезона.",NonNone
Швырнуть,"означает чаще всего непреднамеренный обман, который не связан с личной выгодой.",несов. перех.,NonNone,NonNone,#Общие ,NonNone,"швырнули, швыряешь"
шдс,Шлюхи должны страдать.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Шевели поршнями,"иди ногами, двигайся, часто в смыслах быстрее, скорее или уходи отсюда; также стремись к цели, действуй.",NonNone,NonNone,"Бабуля, ну давай поживее шевели поршнями.  • Строиться перед казармой, уроды, давай-давай, шевели поршнями.  • Шевели поршнями в направлении сюда.  • Так чего его еще в спину толкать, мол шевели поршнями?  • Двигай, двигай поршнями или твоё место кто-то займёт. ",#Общие ,"От названия старинной обуви: поршни — вид сандалий, врезаются и гнутся из одного куска кожи.",двигай поршнями
Шевели поршнями,"пошевеливайся, иди быстрее.",NonNone,NonNone,"Давай иди быстрее, шевели поршнями. • Эй ты, брюхоногое, шевели поршнями! Бегом, я сказал! • Строиться перед казармой, уроды, давай-давай, шевели поршнями! ",#Общие ,поршни - тип обуви.,NonNone
Шевелюхи,деньги.,"-юх, мн.",NonNone,А у тебя есть шевелюхи? ,#Общие ,NonNone,NonNone
Шедеврально,"очень красиво, великолепно; оценка ситуации как прекрасной.",нареч. и предикатив,NonNone,"Как мы шедеврально  отдохнули, потусили!  • Ваще щедеврально на улице сегодня!  • Выкладываем по-настоящему шедевральные снимки!  • А вот ещё один шедевральный ролик от этого автора.  • Какой шедеврально сделанный мультик!  • Сегодня я познакомлю Вас с шедевральными работами китайских мастеров. ",#Общие ,NonNone,NonNone
Шедл,"затяжной отдых , сопровождающейся тратой огромного количества денег, и лазяньем по злачным местам.","-а, м.",NonNone,NonNone,#Общие ,NonNone,загул.
Шедлануть,гульнуть.,сов. неперех.,NonNone,NonNone,#Общие ,От слова шедл.,NonNone
Шедлить,"пребывать в загуле (возможно, запое).",несов. неперех.,NonNone,Шедлю уже вторые сутки. ,#Общие ,От слова шедл.,NonNone
шейкер,Специальный закрытый сосуд для приготовления коктейлей путём встряхивания.,"существительное, мужской род ","(клубы, бары, рестораны)",Бармен еще раз встряхнул шейкер и вылил в стакан готовый коктейль. ,#Общие ,NonNone,NonNone
шейкер шейкер патимейкер,"Слова из песни, Пика - Патимейкер.",NonNone,NonNone,"Хэй, baby, брекеты 
Косичка, миниюбка, кепка 
Этот трек не для тверка 
Да и похрен 
Дискотека 
Дискотека 
Дискотека, дискотека 
Дискотека 
Это дискотека века 
Хэй, DJ 
Хэй, битмейкер 
Хэй, уличный дэнсер 
Шк шк 
Шейкер, шейкер 
Хэй, патимейкер 
Хэй, патимейкер 
Хэй, патимейкер 
Хэй, патимейкер 
Хэй, патимейкер. ",#Музыка ,Из песни: Пика - Патимейкер.,NonNone
Шеллак,"Шеллачная грампластинка.
Старинная грампластинка, выполненная из шеллака.","сущ,, м. р. ","(меломаны, филофонисты, диджеи, аудиофилы, радиолюбители)","Часть аудиофилов уверена, что только шеллак может по-настоящему звучать, запись при этом должна вестись желательно механическим способом, без применения электричества вообще, и воспроизводиться граммофоном.

Прикинь, у моего бати есть шеллак с записью голоса Николая-II! ",#Музыка ,"По аналогии с винилом - из-за материала, из которого изготовлены.","грампластинка, граммофонная палстинка, патефонная пластинка, пластинка на 78 оборотов."
Шелупонь,"жалкий ничтожный человек; люди, потерявшие уважение к себе.","-они, ж., обзывательство",NonNone,"У пивнухи опять бессмысленно клубилась всякая шелупонь. • В интернете полно всякой шелупони.  • И каждая шелупонь счастья хочет, имея в интересах «материальное благосостояние».  • Серьезно говорят с равными, а не с шелупонью и с не холуями.  • Однако после уточняющего вопроса, имел ли в виду господин Рудников, что писатель Сергей Лукьяненко тоже является шелупонью, последовало объяснение. (В.Ермилов). ",#Общие ,NonNone,босота.
Шелуха,семечки.,"-и,  ж.",NonNone,Дай шелухи-то ёпт! ,#Общие ,NonNone,семки.
Шелфорганайзер,распространенный вид POS-материалов.,"сущ., м.р ","(продажа, маркетинг)",NonNone,#Общие #маркетинг ,англ. shelf-organaiser –стеллаж.,NonNone
Шелфтокер,Распространенный вид POS-материалов.,"сущ., м.р ","(продажа, маркетинг)",NonNone,#Общие #маркетинг ,NonNone,NonNone
Шельма,"Шлюха, сука, и тд.","сущ., ж. р. ",(пацаны),Твоя мать ведёт себя как шельма. ,#Общие ,Пацанами придумали.,Путана.
Шео,"Тео+Шейлин.
Связь между актерами, перенесенная фанатами с экрана в реальность.",NonNone,"(Фанаты трилогии ""Дивергент"")",Обажаю Шео. Меня всегда они так умиляют. ,#СлэнгФанатов ,Шейлин+Тео.,NonNone
шептун,Тихий пердёж.,"сущ., м.р ",(Общество),Артём пустил шептуна. ,#Общие ,NonNone,"шептун, шептуна"
Шерегешно,"Замечательное прекрасное состояние души, настроения сравнимое с ясной солнечной погодой на горнолыжном курорте, когда все вокруг усыпано снегом, но солнце греет настолько теплыми лучами, что хочется раздеться до купальника и наслаждаться свежим воздухом катаясь на лыжах или сноуборде.",Наречие ,"(Горнолыжники, сноубордисты, любители активного отдыха зимой в п. Шерегеш, Кемеровской области.)","Сегодня было по-настоящему шерегешно: погода, настроение и даже атмофера на горнолыжной трассе. ",#Общие ,"Шерегеш — посёлок городского типа в Таштагольском районе Кемеровской области у подножия горы Зелёная. Горнолыжный курорт Кузбасса. За сезон 2014-2015 года в Шерегеше побывало более миллиона туристов, что делает его самым популярным горнолыжным курортом России.","красиво, прекрасно, кучеряво, замечательно, хорошо, ясно, свежо, классно, экстремально.."
Шериарти,Пейринг Шерлок/Мориарти.,NonNone,"(Фанфики, фэндомы)",Мой любимый отп Шериарти. Я шиперю Шерлока и Мориарти. ,#Аниме ,NonNone,NonNone
шерить,"делиться с кем-то, давать доступ к картинкам, фильмам, файлам.",гл. ,"(интернет, социальные сети)",NonNone,#Общие #Интернет ,NonNone,NonNone
Шерлокоман,"Человек, являющийся ярым фанатом сериала Шерлок.","сущ., м.р. ",(сериаломаны),"Шерлокоманы, СПНщики, хувианы, пишите мне! • Я пока ещё начинающий шерлокоман. • Ох уж эти шерлокоманы, нигде от них покоя нет. ",#СлэнгФанатов ,От самого названия сериала — Шерлок.,NonNone
Шерлокоманы,Ярые фанаты британского сериал Шерлок BBC.,NonNone,(П),NonNone,#СлэнгФанатов ,NonNone,NonNone
шерпа,"Классическая джинсовая куртка, утепленная искусственным мехом.","сущ., ж.р. ",(хипстеры),NonNone,#Общие ,NonNone,NonNone
шерстить,внимательно все элементы в списке один за другим.,NonNone,NonNone,"Ты тщательно прошерстил весь список кандидатов в поисках подходящих? 

Мы прошерстили все логи и нашли свидетельства взлома! ",#Общие ,NonNone,NonNone
Шерсть,Девушка лёгкого поведения.,"Сущ.,ж.р. ",(Гопники),Она шкура. ,#Общие ,NonNone,"Шлюха,шалава,шкура."
шершавый,половой член.,прил. м.р. ,(Уголовный жаргон),шершавым провели по губам и бросили на парашу. ,#Тюремныйслэнг ,NonNone,"кожаный болт, кожаный баян, кожаная игла и др."
Шершень,"Человек, тупой, дебил, не далекого ума.","сущ., м.р ",(Гопники),Ну ты и шершень. ,#Гопники ,NonNone,Долбаеб.
шерь,Делись).,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
шестёра,Стукач 6-ой степени.,Ш ,(Школа),шестёра Хватит здавать. ,#Общие ,NonNone,"Ябида,Продажник."
Шестеренка ролей,"схема, отражающая совокупность игровых завязок, необходимый элемент конструирования ситуационно-ролевой игры.",NonNone,(ролевики),NonNone,#Ролевики ,NonNone,NonNone
Шестерить,"угодничать, быть на побегушках, прислуживать.",несов. неперех.,NonNone,"Его обязанности просто шестерить на халяву.  • Вы будете шестерить — оказывать мелкие услуги другим.  • Не разу никто не предложил ни «шестерить» ни «стучать». • Неужели и правда, наши начали работать над созданием какого-то настолько серьёзного оружия, что решили больше перед Америкой не шестерить? ",#Общие ,NonNone,NonNone
Шестерка,"одна из низких ступеней в иерархии гопников и воров в законе, выполняют функции прислуги, мелкие поручения.","-и, ж. ",(гопники),"Да ты шестерка!  • Шестерки - пацаны выполняющие всякую работу: передать маляву, собрать дань, трудятся за вора, стирают, моют.  • Это - когда пацан может проявить все свои самые сильные стороны на глазах восхищённых шестёрок.  • Шестерки выполняли все что скажут чтоб не издевались над ними пацаны.  • Распаленный идеей быстрого обогащения и стремительного броска из «шестерок» в авторитеты.  • Пацан из шестёрок, ростом как я,силы тоже.  • Не вникаешь в рамс? - быть тебе шестеркой. ",#Гопники ,NonNone,NonNone
шестивольтовый,"шестивольтовый - что-то что содержит 6 вольт, или максимальная мощность равна 6 вольтам.",NonNone,(электричество),NonNone,#Общие ,NonNone,NonNone
Шестизнак,"шестизначный номер в аське, подробнее см. семизнак.","-а, м. ",(интернет),NonNone,#Интернет #Айтишники ,NonNone,NonNone
Шестьдесят первая секунда,"ситуация, когда правильный ответ у команды появляется сразу же после сдачи бланка с неверным ответом.",NonNone,"(ИИ, сленг)",NonNone,#Сленг ,NonNone,NonNone
Шеф,"Человек который много знает, и этим хвастается.","сущ., м.р. ",(Молодёж),NonNone,#Общие ,NonNone,NonNone
Ши-ши-ши,Смех Бельфигора Кавалини из аниме Репетитор - киллер Реборн .,NonNone,(аниме),Ши-ши-ши королевская кровь пролилась .... ,#Аниме ,NonNone,NonNone
Шибануть,ударить.,сов. перех. и неперех.,NonNone,"Шибануть по рогам.  • Вино шибануло в голову.  • Мы умеем воспитывать не только кнутом, если что и пряником шибануть можем.  • Да вот Серегу током шибануло!  • Люблю грозу в начале мая, как шибанёт — и нет сарая.  • Резкий запах шибает в нос.  • Кто-то заворчал, Катя крикнула: «Шибай!» и Оля ударила Валеру. ",#Общие ,NonNone,NonNone
Шибздик,"малорослый, невысокий человек худощавого телосложения.","-а, м.",NonNone,"Пришедший на ужин некто Тако — шибздик и очкарик, оказался мужичком напористым и весьма активным.  •  Маленький шибздик идет. Еще бежит и подпрыгивает.  • Высокая блондинка и шибздик.  • Томас — здоровенный детина под два метра ростом, а Клаус - тощий шибздик.  • Этот шибздик в шустрых очках на хитрой мордашке.  • За старшего у дембелей был шибздик метр с кепкой в звании лейтенанта. ",#Общие ,NonNone,NonNone
Шиза,"ролевая игра, обычно городская, которая проходит в режиме non-stop, то есть не останавливается ни на ночь, ни на время работы-учебы.",ж. ,(ролевики),NonNone,#Ролевики ,NonNone,NonNone
Шиза,"Чокнутый человек, сумасшедший.","-ы, ж.",NonNone,В этого препода шиза рулит! ,#Общие ,NonNone,"шизик, шизонутый, шизанутый"
Шизеть,наглеть.,несов. неперех.,NonNone,"Ты чего, совсем ошизел? ",#Общие ,"От назв. псих. болезни шизофрения, шиза.",офигевать.
Шизик,"сумасшедший, больной шизофренией.","-а, м.",NonNone,"Как узнать, что человек шизик?  • Потом совершил трагическую ошибку прочитав об шизофрении... После прочитанного я понял что я с детства шизик.  • Блин,тут целая толпа шизиков!  • Вы шизик? А может вы просто гений?  • Димон шизик, но шизик вменяемый. ",#Общие ,NonNone,NonNone
Шизить,"Крики за свою команду, неподобающее поведение на игре.",Футбол крик ,(Футбольные хулиганы),Сегодня шизить будут на матче. ,#Общие ,NonNone,зритель.
шизо,Это человек который живет в интернети.,"сущ., ср.р.",NonNone,NonNone,#Общие #Интернет ,NonNone,NonNone
шизофреник,"Чаще всего наследственное психическое заболевание, возникающее чаще в молодом возрасте.",м.р ,(кто угодно),NonNone,#Общие ,От греческого schizo-расщепляю и phren-мысль.,аутист.
шикардос,"Так говорят когда что-то красиво, шикарно.",NonNone,NonNone,Эта песня просто шикардос!!! ,#Общие ,NonNone,NonNone
шикардятина,"что-то претендуещее быть шиккарным, эпическим и великим.","сущ., м.р",NonNone,Этот год был просто - #шикардятина!!! ,#Общие ,NonNone,NonNone
Шикарено,очень хорошо.,нареч.,NonNone,"Шикарено выглядишь, по-другому не скажешь.  Vinni_Pooh шикарено написано  ждем продолжение. ",#Общие ,Искаж. от шикарно.,кхорочо.
Шикарно,То что надо!.,нареч. и предикатив ,(локал),Шикарно-о-о-о. ,#Общие ,1. Прибаутка Картмана — персонажа мульфильма «Южный парк» в переводе Гоблина.,"шика-арно, бздато,  обалденно, шикарено."
Шикец,"шикарно, прекрасно, возглас выражения положительных эмоций, оценка ситуации, как позитивной.",в знач. нареч. и предикатив,NonNone,"Вещи — просто шикец!  • Шикец полный!  • День шикец! У меня была одна пара.  • Шикец! Поздравляю!  • Ну мне тоже, шикец просто.  • Я вчера такую винтовку надыбал, просто шикец! ",#Общие ,Сокр. и искаж. слова «шикарно».,NonNone
Шило,фигня.,NonNone,(гопники),"
Шило
Шило
Шимпанзе
Шикец

шишка
Ши-ши-ши
шиппинг
Шишка

Шизик
Шизеть
Шиза
шиншила

Ширпотрёб
Шипперю
ШИпперишь
Шило

",#Гопники ,NonNone,лажа.
Шило,спирт неразведенный — 96°.,ср. ,(армейский сленг),NonNone,#Общие ,NonNone,медицинская валюта.
Шимпанзе,шампанское.,NonNone,NonNone,Плеснем шимпанзе по жабры (выпьем шампанского). ,#Общие ,NonNone,NonNone
Шингеки,"манга «Shingeki no Kyojin», а также её персонажи и фанаты.","-ов, мн. ",(аниме),"Когда уже следующая глава шингеков?   • Шингеки заполнили всю группу.  • Это лучшая дакимакура с шингеками!  • Но вообще всеплохо, это ж шингеки.  • Персонажи Шингек знакомятся с Камасутрой.  • Вдруг вспомнила свой сегодняшний сон — мне и правда снились шингеки.  • С шингеками познакомилась в 2012 году, когда случайно мне попалась данная манга.  • Есть ли зима во вселенной шингек? ",#Аниме ,"От оригинального названия ""Shingeki no kyojin"".",NonNone
Шинки,"Оружие, ввиде душ умерших людейи у богов японской и карейской мифологии.","Сущ., м.р ",(Мифы и аниме),"У богини Бисшамон шинки- стал введенным сосудом. Новое аниме ""Шинки"". ",#Аниме ,"От япн, свещеная душа.","Оружие, свещённый сосуд."
шиншила,Зверюшка.,NonNone,NonNone,Какая прекрасная шиншила! ,#Общие ,NonNone,NonNone
Шиперить,то же что и Шипперить.,гл. ,"(интернет, социальные сети)",NonNone,#Общие ,NonNone,NonNone
Шиперить,"Это мысленно представлять 2 людей/героев в романтических отношениях, хотя данными не являются.",Гл. ,(Люди),-Да она такая шипперка! Говорит Наталья. ,#Общие ,NonNone,NonNone
шиперрить,"Создавать пару из несовместимых людей / персонажей, чаще всего геев.",Глагол в неопределенной форме ,(Фанфики),"Я люблю шипперить двух своих друзей, они бы были отличной парой. ",#Общие ,NonNone,Соединять.
шиперрить,"Создавать пару из несовместимых людей/персонажей, чаще всего геев.",Глагол в неопределенной форме ,(Фанфики),"Я люблю шипперить двух своих друзей, они бы были отличной парой. ",#Общие ,NonNone,Соединять.
Шиперю,"Представлять двух людей в романтических/сексуальных отношениях, даже если они не находятся в таких отношениях, или вообще не знакомы.",Шипперить,NonNone,Я шипперю Ларри.Я шипперю Галлавич. ,#Аниме ,NonNone,Любить пару.
шипирить,Сводить людей друг с другом в шутку.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Шиппер,"подвид фанов, чаще всего относится к фанам телесериалов, которые фанатеют на одной паре персонажей и их взаимоотношениях, глубоко их изучают, пишут на эту тему фанфики и т.п.","-а, м. ",(фаны),"Как вообще выделить шиппера из толпы просто фэнов?  • Эта идея тут же подхватывается шипперами и интерес к шоу возрастает.  • А я и не шиппер. Я скорее пофигист.  • В фандоме около 5 лет, шиппер гаридрак, фанатка ангста и NC-17.  • Значит я сам по себе и меня нельзя отнести ни к сабберам, ни к шипперам.  • У шиппера в книгах закладки «на-тех-самых» моментах.  • Хоть я и верю в искреннюю дружбу между Габ и Зеной, но все-таки я закоренелелый шиппер.  • Я Снарри-шиппер, но читаю любые слэшные фики.  • Я всегда была за пару Арес+Зена, так что я точно шиппер. ",#Общие ,"Сокр. транскрипц. англ. relationship — взаимоотношения, также означает роман, интрига, любовные отношения.",NonNone
шипперит,"Шипперить -  из 2 людей, чаще всего известных, представляют пару и начинают пускать слюни на все их взаимоотношения (случайные прикосновения, взгляды, какие то фразы и т.д.)  Не исключено когда пара ЖЖ, МЖ, ММ.",шиппер ,(Фанаты азиатской культуры),"КванСу и ДжонКук, я шипперю эту пару. ",#Общие ,NonNone,NonNone
шипперить,создавать романтические и/или сексуальные отношения между героями фанфика.,гл. ,"(интернет, социальные сети)",NonNone,#Общие #Интернет ,термин из жаргона любителей фанфиков.,пейринговать.
шипперить,Мысленно создавать пары персонажей сериалаанимефильма и т.д.,"глагол, инфинитив ",(сериаломаны),Я шипперю Гену и Свету. ,#Аниме ,NonNone,NonNone
шипперить,Создавать романтические отношения между двумя людьми.,гл ,"(люди, в основном подростки)","Ну они так обнимаются, я их шипперю. ",#СлэнгФанатов ,NonNone,NonNone
шипперить,.,Глагол ,"(Фикрайтеры, фанаты)",NonNone,#Общие ,NonNone,сводить.
ШИпперишь,смотри шипперить.,гл. ,"(интернет, социальные сети)",NonNone,#Общие ,NonNone,NonNone
Шипперю,находиться в романтических отношениях (сексуальных) с другим человеком.,гл. ,"(интернет, социальные сети)",NonNone,#Общие #Интернет ,NonNone,NonNone
Шипперю,"Представлять, мечтать, что какие-то два человека находятся  в романтических отношениях.",NonNone,(Я шипперю их очень давно),NonNone,#Общие ,NonNone,NonNone
шиппинг,это романтические отношения между персонажами книг/фильмов/сериалов/комиксов/видеоигр.,NonNone,(в среде фикрайтинга),NonNone,#Аниме ,"сокращение от английского relationships, «отношения».",шипперинг.
Ширее,"то же, что и шире.",нареч.,NonNone,Сделаем буквы чуть ширее. ,#Общие ,NonNone,ширше.
Ширка,"Колоться иглами,  Колоться, Ширяться.",сущ. ж.р. ,"(Употребляется чаще всего в молодежи,наркоманов.)","Пойдем сегодня гоняться?
(Пойдем сегодня колоться?)
Или 
""У тебя есть ширка? (у тебя есть игла?). ",#Наркоманы ,NonNone,NonNone
ширмач,"Вор, карманник.","сущ., м. р. ",(преступность),NonNone,#Тюремныйслэнг ,NonNone,NonNone
Ширпотрёб,Говно  из кейсов.,"сущ, м.р. ",(Кейсы CS:GO),"Опять этот ширпотреб, за*бал уже этот Гейб! ",#Геймеры ,NonNone,Синева.
Ширятся,Употреблять наркотики путем введения их в вену.,Гл ,"(Джанки, нарики)",Пойдем за гаражи. Ширяться будем. ,#Наркоманы ,NonNone,NonNone
шифранулся,Испугался.,глагол,NonNone,Буу... ахах шифранулся. ,#Общие ,NonNone,Испугался.
Шифроваться,"прятаться, скрываться от кого-либо, чего-либо.",несов. неперех.,NonNone,"Занял у кего денег на один день, а потом шифровался целую неделю. ",#Общие ,NonNone,NonNone
Шифроваться,"делать все, чтобы тебя не нашли.",несов. неперех.,NonNone,"Мы обещали встретиться, а он не берет трубку, его нет дома — шифруется! ",#Общие ,NonNone,NonNone
шифтдаунер,любитель работать в верхнем регистре клавиатуры своего ПК.,существительное ,(информатика),Россия - страна шифтдаунер. ,#Общие ,информатика.,идущий наверх.
Шиша,кальян.,"-и, ж",NonNone,Пойдем подымим шишу. ,#Общие ,Из арабского яз.,NonNone
Шишига,"грузовой армейский полноприводной автомобиль ГАЗ-66, отличающийся очень высокой проходимостью.","-и, ж. ",(автолюбители),"Так родился ГАЗ-3308 Садко: поначалу его оснащали почти таким же, как у «шишиги», карбюраторным мотором V8 Заволжского моторного завода.  • ГАЗ принял решение снять с конвейера легендарную Шишигу ГАЗ-66, которая славилась фантастической проходимостью.  • Что мог бы рассказать о себе автомобиль с грубоватым, солдатским, но с налетом уважения прозвищем «шишига»?  •  В 2007 году Шишига практически окончательно была вытеснена из армии КамАЗом. ",#Автолюбители ,NonNone,NonNone
шишка,Человек Такой весь крутой деловой.,NonNone,(крутой),Шишка. ,#Общие ,А.,деловой.
