name,definition,type,group,examples,hashtags,origin,synonyms
селфи,Фотографирование самого себя.,"сущ., с.р. ",(Молодеж),Я очень люблю делать селфи. ,#Общие ,Selfie от слова self — сам себя.,Себяшка.
селфош,Селфи на казахском.,"Сущ.,ж.р. ",(Сленг),жаным селфош жасааймыз?! ,#Общие ,от англ. myself.,фото.
Селфхарм,"Причинение боли самому себе, нанесение физического ущерба своему телу в виде побоев, шрамов и тому подобное, причем, своими руками.","сущ., м.р ",(В основном: подростки),"- Зачем она делает это с собой?
- Некоторым селфхарм помогает справиться с болью. ",#Общие ,От англ. self-harm - самоповреждение.,Самоповреждение.
Сельбан,"сельский житель, приезжий, в смысле некультурный, необразованный.","-а, м. ",(обзывательство),"Базары с ихними дерьмовыми вещами я призераю там одеваются сельбаны приежые!  • А то понакупают сельбаны кубатуру, в кредит, мешки с картофаном возить.  •  Сельбан... пускай идёт воду качает будет первым парнем на селе.  • На вход поставили каких-то ""сельбанов"", которые ходили и снимали на телефон как люди орали их имена.  • Ну ты й сильбан! ",#Общие ,NonNone,"селюк, сильбан"
Сельпошный,"Человек который наглый, но хорошо развит.",прил.,NonNone,Он такой сельпошный. ,#Общие ,NonNone,"глупый, умный, щадира, мерзкий."
сельфи,фотка себя любимого в мобилку.,"сущ., ж. р. ",(интернет),"
селфош
Селена Гомес
Селенатор
Сельбан

Сельпошный
Селфхарм
селеба
Селфи

сельфи
Селебрити
селфи
Селюк

Селебрети
Селенаторы
селебы
селфач

",#Общие #Интернет ,NonNone,NonNone
Селюк,"необразованный, некультурный человек, сельский житель.","-а, м. ",(обзывательство),"Ты отсталый как селюк деревенский! • С нашей точки зрения владельцы китайских айфонов - селюки, какие хотят, что-б у них был «крутой» телефон.  •  Селюки должны жить в селе.  • Максимум из городов вернутся в сёла агрессивные селюки.  • Селюки - вроде меня, только чуть менее культурные - ещё и матом обложат. ",#Общие ,NonNone,деревня.
Семак,семестр - обозначение полугодия в (высших) учебных заведениях.,"-а, м. ",(студенты),"В первом семаке у меня одни четверки.  • Только что тупой абитурой был, а вон уже первый семак пролетел.  • Вот специально за семак ничё не прогуливал.  • У меня еще впереди зачет, 4 экзамена, а остальное уже в следующем семаке потихоньку досдавать.  • Цель - сдать все экзаны и жить спокойно еще целый 5 семак!  • Первый семак я ботал сам.  • Ну что я могу думать о 4 семаке, наверное то, что он начинается и надо его как-то сдавать(причем полюбе), давно я стипендию не получал. ",#Студенты ,NonNone,NonNone
семафорить,подавать сигналы.,глагол,NonNone,Вася отчаянно семафорил Олегу. ,#Общие ,NonNone,NonNone
Семе,"Персонаж, принимающий активную роль в однополом контакте.","сущ., м.р. ",(анимешники),И вечно семе берёт всё в свои руки. ,#Аниме ,От яп. 与え — дающий.,"Актив, семэ."
Семейные ценности,"являются термином и понятием, фактически противостоящим понятию и термину «альтернатива».",NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Семён,"Человек, который, пользуясь анонимностью (реже используя мультирегистрацию), пишет в какой-то теме массу сообщений, создавая таким образом видимость активности в этой теме, либо пытаясь создать впечатление распространённости того или иного мнения.",Существительное ,(Имиджборды реже форумы),"Семён не палится.
Хватит уже тут семёнить. ",#Интернет ,Произошло от англ. Same person.,"Семён Семёныч, Сёма."
Семёрка,операционная система «Microsoft Windows 7».,"-и, ж. ",(айтишники),Да вот у меня семерка что-то глючит.  • Перешел на днях с хрюши на семёрку.  • На сайте производителя нету для этого ноута дров на семерку.  • Могу ли я поставить семёрку на это железо?  • Семёрка х86 нормально видит 4 гига!!! Ну как это слабый проц? У меня семерка стоит на AMD 1.8 гигагерца (одно ядро) и гига гига оперативки и нормально работает. ,#Айтишники ,NonNone,NonNone
Семизнак,"семизначный номер в аське (а также шестизнак, пятизнак и т.п.).","-а, м. ",(интернет),"Наш сервис поможет подчеркнуть имидж Вас и Вашей компании в Сети. кто хочет иметь один из красивейших номеров: пятизнак или элитный шестизнак. • Пятизнаки по смешным ценам. • «Шестизнаки» раздаются в качестве прикорма на различных бакунианских порталах, а вот «пятизнак» на халяву не оторвешь. • До недавнего времени считалось, что у пятизнаков не может быть праймари-мейла и восстановить пароль от пятизнака невозможно. • Внимание в продаже есть пятизнак маски xx-yy-1. Цена 500 wmz. ",#Интернет #Айтишники ,NonNone,"шестизнак, пятизнак"
Семки,"жареные семена подсолнечника, ритуальное лакомство гопников.","-ок, мн. ",(гопники),"Э, пацанчик, семки есть? • Ребзя, как лузгаете семки?  • Берёшь четкую семку и засовываешь себе между зубов.  • Семки грызи и суть разумей!  • Приравняли «сёмки» к «пивасику» и сигаретным бычкам.  • Самые чоткие семки для реальных пацанов V.i.p. класса 400 грамм тото пачка. ",#Гопники ,NonNone,"сёмки, семка, сёмка, семечки"
Семки,в простонародье — обыкновенные жареные семечки подсолнуха.,"-ок, мн.",NonNone,"Дайте мне пожалуйста 100 грамм семок!  • Чётко ли пацану закупать пиво и семки в этих новых современных магазинах? •   Лохов давит по прежнему, с поцыками семки да жегуль глушит. • Отжал, но что-то щас жигуля хочется - пойду отдам барыгам, а за бабло куплю пива и семок. ",#Общие #Гопники ,NonNone,NonNone
Семки,Чаще всего жаренные семечки.,"сущ., м.р. ",(гопники),"Э, слышь, семки есть? ",#Гопники ,Сокращено СЕМечКи.,NonNone
семпай,1.,"сущ., м. р. ",(анимешники),NonNone,#Аниме ,"яп. 先輩, букв. «товарищ, стоящий впереди».",NonNone
семплированный,"Семплирование - способ записи звука на электронные инструменты, при котором записывается звук с акустического инструмента (образца качественного звука ) для достижения более качественного звучания ( приближенного к настоящему).",прил. ,(музыканты),"Цифровые фортепиано ""Casio"" используют метод семплирования, поэтому они дорогие и качественные. ",#Общие ,От англ. sample-образец.,запись.
Сендануть,"отправить письмо, информацию послать файл  по электронной почте или другим способом по сети.",сов. перех. ,"(айтишники, интернет)","Адрес не помню, но у меня он есть, могу сендануть.  •  Или сендануть мылом куда скажешь.  • Хочу я, значит, почту через тебя отправить, то бишь мыло сендануть.  • Попробуй с другого ящика сендануть. ",#Айтишники #Интернет ,"От англ. send — посылать, отправлять, отсылать.",NonNone
Сендить,пересылать информацию по компьютерной сети.,несов. перех. ,(айтишники),"(1) А то прымать — прымает, а сендить — не сендит не хера. •  Теперь можно сендить туда месаги.  • Странная фича недавно случилась - мэйлер босса перестал сендить мессаджи.(2) Простой российский парень обращается по-английски к Голливуду с предложением сендить ему мани. • Не боись, Доктор, мы обещаем порвать много баянов, когда будем сендить тебя в последний путь! ",#Айтишники ,"От англ. send — посылать, отправлять, отсылать.",NonNone
Сёнен,"разновидность аниме и манги, по большей части рассчитанной на  аудиторию молодых юношей.","-а, м. или нескл. ",(аниме),NonNone,#Аниме ,Яп. shounen.,NonNone
сенк ю вери мач,"вежливое слово, которое говорят, чтобы выразить благодарность.",словосочетание,NonNone,NonNone,#Общие ,от англ. Thank you very much - большое тебе спасибо.,NonNone
сенкс,Спасибо.,NonNone,NonNone,"-Я тебе выслала фотки
-Сенкс. ",#Общие ,от англ.Thanks(сокращение от Thank You)-спасибо.,"Благодарю,Да я тебе по гроб жизни обязан."
Сенкью,выражение благодарности.,предикатив,NonNone,"Сенкью, полезная инфа!  • За фотку отдельное сенкью.  • Спасибо, сенкью и прочие известные Вам, как полиглоту и интеллектуалу, иностранные выражения всемерной признательности. • Сенкью май фрэнд, а не последних нет альбомов?  • Я стану твоей тенью, ты скажешь мне: «Сенкью».  • Сделала по вашему рецепту, тесто получилось замечательно, сенкью!  • Сэнкью за зачотный репак!  • Сэнкью, мама, сэнкью, папа, / Что не спали вы той ночью...  •. ",#Общие ,"Англ. thank you, означающее ровно то же самое.",сенкью вери мач.
Сенкью вери мач,выражение благодарности.,предикатив,NonNone,"Сенк ю вери мач всем-всем-всем за помощь! • Сенькаю вери мач! • Фенькью вери мач! •  Я уорри вери мач уже.  • Сенькью вери мач всем! • Сенька очень вери мач, т.е. большой рахмат. ",#Общие ,Англ. thank you very much — большое спасибо.,"сэнкью вэри мач, сенька вери мач, сенькаю вери мач, сенкью вери матч и т.п."
Сенокос,"норма, порядок, хорошее состояние дел.","-а, м.",NonNone,"(1) Или заменить исправным, но заглушить, чтобы комп думал что все сенокос, но саму рециркуляцию прекратить.  • Пока вроде понимаем друг друга, акценты тока чуть-чуть разные,а так всё сенокос.  •  Я просто оставил пучок проводов болтаться...(это включает чек енджин и запускает пропеллер..) но все остальное было полный сенокос!  • Кто выберет этот девайс точно останется довольным  —  короче полный сенокос!  • А еще 2 пластиковых стаканчика, 2 кусочка сахара, 2 пластиковые ложечки с дырками и будет полный сенокос.  • Ну вот, осталось только Храм построить и полный сенокос.(2) Сейчас начнут дрючить по персональным данным и информационной безопасности, вот и полный сенокос.  • А ведь там то полный сенокос. Начали косить замминистров и руководителей учреждений культуры.  • На полковом построении обещали на завтра парково-хозяйственный день (ПХД), это короче полный сенокос) но начальник сказал, что только до обеда, что обрадовало. ",#Общие ,NonNone,NonNone
Сенпай,"Человек, имеющий больший опыт в чем-либо.
(возраст неважен).",NonNone,(аниме/анимешники/отаку),NonNone,#Общие #Интернет ,"От яп. 先輩 - товарищ, стоящий впереди.",NonNone
Сенсей,"учитель, мастер, наставник.","-я, м.",NonNone,"Пришел сенсей и всем все пояснил.  • Мой сенсей говорит...  • Так называл её сенсей, который преподавал боевые искусства.  • Сен-сей, твоя тактика о телках, не срабатывает.  • В Японии любого преподавателя называют «сенсей», даже если он объясняет, как надо стоять за стойкой бара, или преподаёт основы английского языка.  • Девочки стали шушукаться, обсуждая, что новый сенсей очень симпатичный. ",#Общие ,"Яп. 先生, означающее ровно то же самое.","сен-сей, сенсэй, сэнсэй"
Сенсивити,"чувствительность компьютерной мышки, определяет скорость и точность перемещения курсора.",нескл. ,"(айтишники, геймеры)","Маленькая сенсивити помогает улучшить aim, да и вообще точность, но развернуться с ней не так-то просто.  •  Если вы попали в засаду, то вам с такой сенсивити будет тяжеловато.  • На каком сенсивити играешь? ",#Геймеры ,"Англ. sensitivity  — чувствительность, восприимчивость.",сенса.
Сентябрь горит,"Ностальгическое словосочетание, используемое теми, кто причислял или причисляет себя к эмо-субкультуре, дабы вспомнить прошлое.",словосочетание ,"(эмо, неформалы, интернет, вконтакте, имиджборды)","В этом году эмо опять попытаются поджечь сентябрь, но он всё никак не горит.

Я вам 2007-й принёс, только я вам его не отдам, потому, что у вас сентябрь не горит (с) из пикчи с почтальоном Печкиным. ",#Социальныесети #Общие ,Из текста песни группы Stigmata - Сентябрь.,NonNone
Сенькью,выражение благодарности.,нескл.,NonNone,"Вот твоя сумка! — Сенькью!  • Всем большой сенькью.  • Биг человеческое сенькью!  • Эт мне что ль? Ну сенькью. • Фотографировала нас иностранка, в дальнейшем посланная Палычем на чистом английском языке - он просто перепутал «сенькью» и «факью».  • Сенькью заранее. • Сенкю за картинку.  • Сенкю за ссылку.  • Сенкю за консультацию. • Сенькью вери матч, короче пасибо!!!  • Сенькью, очень матч. ",#Общие ,"Англ. thank you, означающее ровно то же самое. Также thank you very much — означающее превосходную степень того же самого.","сенкю, сенькую, сенькью вери матч"
Сео,очень грубо говоря — реклама сайта.,"нескл., словарная категория ","(интернет, показать все слова сленга сеошников)",NonNone,#Общие #Интернет #Сео ,Англ. аббрев. SEO — Search Engine Optimization — оптимизация для поисковых машин.,"раскрутка сайта, продвижуха, поисковая оптимизация."
Сео,поисковая оптимизация.,нескл. ,"(интернет, сео)",NonNone,#Сео ,Англ. аббрев. SEO Search Engine Optimization — оптимизация для поисковых машин.,"SEO, seo"
Сепес,"Спасибо, благодарю.",Наречие ,(Социальные сети),NonNone,#Общие ,NonNone,Сип.
Сепс кес,"Спасибо, кис.",NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Септум,"украшение лица, вариант пирсинга с прокалыванием хрящевой перегородки носа.",NonNone,(неформалы),"Украшения для септума используют 1,6 mm толщиной (кольца, подковы, штанги, киперы).  • У меня септум бровь два в языке три в губе, всёсам колол.  • В пятницу бью себе септум!  • Делаете ли вы прокол септума?  • Вчера прокололи септум, но мне кажется что немного криво, сказали, что после заживления, он немного спадет и станет более ровным. ",#Общие ,NonNone,NonNone
Серая сборка,"изделие, собранное на одной из безымянных фабрик по всему миру.",NonNone,(айтишники),"В России уже давно действует множество фирм, которые занимаются так называемой «серой» сборкой. • А сколько сейчас стоит  этот фотик белой и серой сборок? ",#Айтишники #Железячники ,NonNone,"белая сборка, жёлтая сборка"
Серб,"Сергей Буркатовский, ведущий геймдизайнер игры World of Tanks, известен среди геймеров благодаря фразе ""Как только так сразу"" (aka КТТС).","сущ., м. р. ",(геймеры),"Официальная отмаза — якобы высокий доход танка, но СерБ честно признал — коли есть спрос, то почему бы не задрать цену. ",#Геймеры ,NonNone,"SerB, СерБ."
Сервак,"сервер, компьютер, предоставляющий удаленный доступ к своим ресурсам и службам.","-а, м. ","(айтишники, геймеры)","На первых двух серваках ставь FreeBSD, на игровой сервак Linux или Windows.  • Что бы включить сервак надо зайти в cs 1.6 и в консоли набрать «connect» а дальше имя сервера.  • Можно замутить PVP сервак с реальным шмотом.  • Я на эти серваки не могу зайти... увы, забанен. ",#Айтишники #Геймеры ,NonNone,"стервер, сервант."
сервер,см Сервак.,"сущ., м.р ","(интернет, айти)",NonNone,#Общие #Интернет ,NonNone,NonNone
сериаломан,"Человек, любящий зарубежные ( в основном Американские и Британкие ) сериалы.","сущ, м.р ",(сериаломаны),Я не смогу работать никем кроме сериаломанки. За это платят ? ,#СлэнгФанатов ,Сериал+мания= сериаломан.,"Сериалопришибленный, Сериальный задрот."
Сериальный задрот,"человек, тратящий большинство своего свободного времени на просмотр различных телесериалов.",NonNone,NonNone,"Люди встречаются , влюбляются . Сериальные задроты за это время успевают посмотреть 100 сериалов.  • Я только начинающий сериальный задрот.  • Типичный сериальный задрот.  • Я — сериальный задрот. Интересно, будет 6-й сезон? • Так как я ещё начинающий сериальный задрот, то вот часть моего списка сериалов, которые я очень-очень хочу посмотреть.  • Замкнутый, мнительный сериальный задрот.  •  Не удивляйся, я же интернет-задрот, а не сериальный задрот, я этой терминологии не знаю. ",#Общие ,NonNone,"сериалолюб , сериаломан."
Серийная моногамия,"понятие, связанное с категорией «семейных ценностей».",NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Серийник,"серийный номер, уникальный идентификатор каждого экземпляра изделия, например компьютерной программы или девайса.","-а, м. ","(айтишники, кракеры)","С этого сайта нельзя уйти, не найдя нужного Вам крака или серийника, потому, что тут собраны все краки и серийники. • Серийник винта шифруется, на выходе получается серийный номер приложения, который нужно ввести потом для активации приложения и который высылается дистанционно генерируясь по серийнику винта! • Добываем серийник для проги. ",#Айтишники ,NonNone,NonNone
Серик,телесериал.,"-а, м.",NonNone,"Ты смотрел серик «Теория большого взрыва»?  • Я читала книги все, но серик круче на мой взгляд, если начала серик смотреть не читай.  • Безнапряжный серик, смотреть можно!  • «За гранью» неплохой серик, я смотрел раньше, но забросил, чего-то там не хватает. ",#Общие ,NonNone,NonNone
сериосли,серьёзно.,"сущ., прил. ",(используется в вопросах),сериосли что ли? ,#Общие ,NonNone,NonNone
сёрнул,слово сёрнул означает пук.,"пукунул, спустил газы. ",(упатрбляется в туолете),"фу, чего так воняет? блин Игорь это ты сёрнул! ",#Общие ,NonNone,"перданул,укнул,чуть не насрал, навонял."
Серп,"поисковая выдача, страница результатов поиска  какой-либо поисковой системой.","-а, м. ",(сеошники),NonNone,#Сео ,"Англ. аббрев. SERP — Search Engine Results Page, означающее ровно то же самое.",NonNone
Сертификат,"игровой документ, подтверждающий какие-либо способности, возможности предмета или персонажа.","-а, м. ","(ролевики, полиг.)",NonNone,#Ролевики ,NonNone,честное слово мастера.
Сертификация,процесс признания достаточного уровня судьи  или редактора  с помощью тестового задания.,"--и, ж. ","(ИИ, термин)",NonNone,#Термины ,NonNone,NonNone
Сёрфить,"гулять по интернету, вольно переходя с одной страницы на другую по ссылкам, просматривать страницы пользователей социальных сетей, и тд.",несов. неперех. ,(интернет),"Я не знаю, что можно еще добавить в доклад, надо еще посёрфить, мало ли, может наткнусь на что-нибудь интересное.  • Как сёрфить по Интернету с пользой.  • Просматривать почту, общаться в skype, серфить интернет.  • Прекрасно влезает во внутренний карман курток, при этом удобно и в интернетах серфить, и играть.  • Если Вы умеете грамотно пользоваться интернетом и сёрфить...  • Теперь серфить по вконтакте стало в разы интереснее! ",#Интернет ,"От англ. to surf - кататься на доске по волнам, здесь кататься на волнах Интернета.",NonNone
серх,крутить короткие спортивные палки.,серх ,(спортивные развлечения),Заказать полный видео курс по СЕРХу. ,#Общие ,NonNone,NonNone
серч,поиск.,Search,NonNone,NonNone,#Общие #Интернет ,NonNone,NonNone
Серый,Человек с именем Сергей.,"сущ., м.р",NonNone,У Серого сегодня день рождения. ,#Общие ,Сокращённо Сергей.,NonNone
сесай,«C.S.I.: Место преступления» (англ.,"сущ., м.р ","(интернет, социальные сети)",NonNone,#Общие ,NonNone,NonNone
сестрюни,Лучшие подруги которые везденеразлучны.,Сесрюня ,(Везде),"-Сестрюня, я тебя люблю :* (по-дружески). ",#Общие ,NonNone,Сестра.
Сесть на очко,испугаться.,NonNone,NonNone,Он и сел на очко! ,#Общие ,Букв. «сесть на задницу» от настоящих действий существ при испуге.,застрематься.
сетап,"Начало шутки, предпосылки к ней.","сущ, м.р. ",(юмор),"Этот сетап затянулся и шутка показалась нудной.
У некоторых комиков длительность сетапа вилияет на качество шутки. ",#Общие #Интернет ,NonNone,NonNone
сетап,Сетап — состав команды или рейда.,NonNone,(геймеры),"«Оптимальный сетап» — такой, в котором учитывается получение максимального количества баффов, нанесение максимально возможного урона, выгоды позиционирования.
 С таким сетапом мы затащим! ",#Геймеры ,От англ. setup.,состав.
сетап,"Состав той или иной команды, играющий на арене.",Существительное ,(Игры ММОРПГ),"Из-за никчёмного баланса, у нас в в верхних строчках ладдера одни и те же сетапы. ",#Геймеры ,NonNone,Команда арены.
Сетевизор,онлайновое телевещание в интернете.,"-а, м. ",(интернет),"Требую видео-инструкцию или подробное текстовое описание, как смотреть сетевизор на Android.  • Сетевизор об игре Го.  • Смотрел ли ты сетевизор?  • В том числе в полноэкранном режиме т.н. сетевизора.  •  Вот уже месяц как сетевизор не включается. ",#Интернет ,NonNone,NonNone
Сетевуха,"сетевая карта — функциональный блок компьютера, устройство для подключения к локальной сети и интернету.","-и, ж. ","(айтишники, железячники)","Я не супер спец в сетевухах но скажу так на этой сетевухе достигнут у меня новый рекорд скачки 49 мбсек.  • В компе есть встроенная сетевуха,и когда комп выключен то диоды на ней горят.  • VSC8201 — не полноценная сетевуха.  • Там на матери интегрирована эта сетевуха, а хочется, чтоб отдельно. ",#Железячники ,NonNone,NonNone
Сетикет,правила поведения при общении в интернете.,"-а, м.",NonNone,Сетикет не рекомендует придираться к правописанию. Сетикет заменит собой закон и порядок. ,#Интернет ,Сложноставн. сокр от сетевой этикет.,нетикет.
Сетка,"сессия, период сдачи экзаменов и зачетов.","-и, ж. ",(студенты),"Надо начинать готовиться к сетке.  • Сдала последний экзамен по программированию и закрыла сетку.  • А мне повезло сильно в прошлую летнюю сетку: халявный вроде бы предмет - все так считали - никто учить не собирался.  • Сдал сетку, осталось получить один автомат.  • Ну всё, сетка сдана успешно, настроение ликующее, хочется гулять! ",#Студенты ,NonNone,NonNone
Сетка,компьютерная локальная сеть.,"-и, ж ",(геймеры),Играть в контру по сетке. • Когда наладишь сетку в офисе?  • Есть сетка на витой паре 100 Mbit (чуть более 100 компов).  • Нужно подключить новый комп в сетку. ,#Айтишники ,NonNone,NonNone
сеху,"Значение то же, что и у английского слова ""sexy"" (фактически, оно им и является и отличается лишь первой буквой).",прил. ,"(подростки, молодёжь)",Ничоси ты сеху на етой фоточке! ,#Общие #Интернет ,От англ. sexy - сексуальный.,"сексуальный, sexy, привлекательный."
сеху,"Sexy (сэкси) - сексуальный.
Если читать по русски,то получится сеху.",sexy англ.,NonNone,NonNone,#Общие #Интернет ,NonNone,NonNone
Сечешь,"понимаешь, сечь фишку - понимать суть проблемы.",гл.,NonNone,NonNone,#Общие ,NonNone,NonNone
Сечка,каша выдаваемая на зоне.,"-и, ж. ",(гопники),Круг:  «А сечку жрите мусора сами!». ,#Гопники   #,NonNone,NonNone
сешка,"Сешка - это секонд-хенд,
это то место, где ты можешь прикупить модного шмота, за копейки.",Секонд хенд ,(Мол),"Сегодня в сешке завоз,погнали шмота намутим. ",#Общие ,NonNone,NonNone
СЗОТ,сорри за оффтопик — извинение за уход от темы обсуждения.,"аббрев., сложносокр. ",(каменты),NonNone,#Падонки ,От англ. sorry — предикат. выраж. сожаление и off topic — вне темы.,NonNone
си фо,моя или мой сладкий.,NonNone,NonNone,NonNone,#Общие ,с кабардинского языка.,NonNone
Сибирский валенок,"глупый, неумный чел, чаще всего в выражении «тупой, как сибирский валенок».",NonNone,(обзывательство),"Ты туп как сибирский валенок.  • Да ты тупая, что сибирский валенок, и мне наплевать на твоё мнение.  • Он рано или поздно действительно становится простым, как сибирский валенок, и попадает в психиатрическую больницу.  • Мой сибирский валенок - человек самодостаточный и смелый.  • Ибо я девушко с провинции, простой сибирский валенок. ",#Общие ,NonNone,NonNone
Сибирь,"""Сибирь"" сленговое название наркотического вещества 2С-В.",сущ. ,(торчки),"Поехали в Сибирь, брат. Нас накроет! ",#Наркоманы ,NonNone,NonNone
Сибори,"Группа людей, отдалившаяся от общества, со схожими взглядами.","сущ., м. р., мн. ч. ",(Общение),Эти Сибори сами по себе всегда двигаются. ,#Общие ,NonNone,NonNone
Сиварь,"пьяница,  алкоголик.","-я, м.",NonNone,"А фраза «водка по талонам» сейчас крепкому сиварю может нанести сердечный приступ.  • Печально - 13 лет, а уже сиварь пей больше, пей дольше - генофонд скажет тебе спасибо.  • Иногда думаю, что эти сивари-бухари-запойные на самом деле счастливые люди.  • И пошел себе дальше с другими сиварями квасить.  • Рыжий оказался сиварем, из еды он принес полтора литра водки и кефир. ",#Общие ,NonNone,"синяк, бухарь, алик."
сивуха,любой синтетический алкогольный напиток (портвейн и т.п.).,"сущ., м.р.",NonNone,NonNone,#Общие ,NonNone,NonNone
Сига,сигарета.,"-и, ж.",NonNone,"Слышь?! Дай сигу! •    В универе можно курить только в сортирах, и теперь когда я беру сигу, сразу появляется этот образ. • Не успел я эту несчастную сигу докурить, как... •    Ща сигу докурю и баиньки, мне еще 300 км ехать утром. ",#Общие ,NonNone,NonNone
сига,Сигарета.,ж.р,NonNone,Эй. поцан сига есть ? ,#Общие ,NonNone,сигарета.
Сигануть,Так самоубийцы обозначили прыжок с крыши.,Глагол ,(Самоубийцы),NonNone,#Общие ,NonNone,NonNone
сигарчухи,сигарета.,"сущ., м.р ",(молодёжная среда),"Эй, братишь, есть чё по сигарчухам? ",#Общие ,NonNone,NonNone
Сиги,сигареты.,"-иг, мн.",NonNone,Куришь дни как последние сиги. •  Брутальные мужики в рекламе смачно зобают сиги. • Какие сиги курили в СССР? ,#Общие ,NonNone,NonNone
Сиги,сигареты.,NonNone,(Гопники),"Э, чмо, сиги есть? ",#Гопники ,NonNone,NonNone
сиги выпали,сигареты упали.,как есть ,"(подростки,сленг)",NonNone,#Гопники ,NonNone,NonNone
Сигна,картинка-подарок.,"-ы, ж. ","(инет, социальные сети)","Сделай мне сигну плиззз, с моим именем Стася. • Сигна ну это типо там например на листке нарисуешь имя того человеку которому хочешь сделать сигну. Ну короче сигна это подарок. Теперь поняла? • Сигны выражение симпатии к человеку на фотке или так, там например фоткаешься и на бумажке пишешь имя нравшевося пользователя на форуме и там сердечками обрисовываешь. • Сигна одному хорошему человеку.  • Сигна — выражение симпатии. ",#Интернет ,"Англ. signature — подпись, характерная черта, нечто идентифицирующее.",сигн
сигна,"Грубо говоря, сигна - это фотография-подарок.",NonNone,NonNone,NonNone,#Общие ,NonNone,сфоткайся с моим именем.
сигна,это фото на котором человек держит лист с именем и фамилией.,NonNone,NonNone,NonNone,#Социальныесети ,NonNone,NonNone
Сид,"представитель сидов, одной из четырех рас в ММоРПГ «Perfect World».","-а, м. ","(геймеры, РПГ, «Perfect World»)",Сиды — самая легкая и изящная раса. ,#PerfectWorld ,"(1) вероятно, от «Аэс Сидхе» (сокр. sidhe сидхе, сидхи, сиды) — «Люди холма» — общее название богов в мифологии ирландских кельтов 
(2) от англ. seed — источник.",NonNone
Сидер,"участник файлообменной сети, который уже скачал нужный ему файл полностью, и теперь раздает его  — не не выключает компьютер и файлообменную программу, давая возможность качать у него другим.","-а, м. ","(хакеры, файлообменные сети)","При достаточном количестве сидеров файл будет выкачан в сжатые сроки.  • Сидеры на трекере значатся, порт открыт.  • Как тока личер скачал файло —  он становится сидером. ",#Айтишники #Интернет ,Англ. seeder — сеятель.,сид.
Сидеть на стакане,пребывать в запое.,NonNone,NonNone,"Три дня сидеть на стакане. • Андрей уже долго сидел на стакане, добывая деньги на свое пагубное увлечение мелкими подсобными работами.  • Ведь пока Россия Сидела на стакане / Жили мы, как дружная семья! ",#Общие ,Происхождение: из воровского арго; соединение лексем.,бухать по-черному.
сиджей,Персонаж игры Grand Theft Auto: San Andreas.,NonNone,(геймеры),NonNone,#Геймеры ,"От аббревиатуры ""CJ"" ( Carl Johnson )- Карл Джонсон.",NonNone
сиджей,"Си-джей - от англоязычной аббревиатуры CJ, что расшифровывается как Cyber Jockey - профессиональный пользователь компьютерной техники.",NonNone,(Компьютерная среда),NonNone,#Айтишники #Интернет ,NonNone,NonNone
СиДи Драма,"диск с аудиоспектаклем, сюжет которого, как правило, базируется на аниме , манге  или видеоигре (не стоит путать с «дорамой »).","-ы, ж. ",(аниме),NonNone,#Аниме ,NonNone,"аудиодрама, Drama CD, audio-drama."
